,ID_EQP,ID_Composant,CODNAT,MODELE,LG,RESERVE,INFOTEL,ORDRE,DOMAINE,TYPE,HOSTNAME,AXE_WDM,DATE_CREATION,USER,Localisation_CUR,Equipement_CUR,OS,Type2
3082,MUREA-FED2,CGS-2520-16S-8PC,MUREA,CGS2520-16S,35.0,,E-CGS2520-16S-008237,8237.0,LAN,FED2,E-MUREA-LAN-FED2-008237,,2022-07-20 09:59:46,,,B93CF4B6F03F4AAEB311422E0342318C,Version 15.2(3)E1,FED2
3083,GAUC5-FED1,CGS-2520-16S-8PC,GAUC5,CGS2520-16S,1.0,,E-CGS2520-16S-008263,8263.0,LAN,FED1,E-GAUC5-LAN-FED1-008263,,2020-06-11 17:52:15,,,E671E585A6A44EE8B5C9FD27734F4D96,Version 15.2(3)E1,FED1
3084,GAUC5-CPE1,LBB210,GAUC5,RTR OPERE,12.0,,E-RTR OPERE-007996,7996.0,WOP,CPE1,E-GAUC5-WOP-CPE1-007996,,2020-06-11 17:52:15,,,528DFF4676484B5482E8BB21E18CE39C,,CPE1
3085,GAUC5-AP1,AIR-AP1832I-E-K9,GAUC5,AP 1832I,13.0,,E-AP 1832I-004158,4158.0,LAN,AP1,E-GAUC5-LAN-WAP01-004158,,2020-06-11 17:52:15,,,DA166793214F4F959761E929D488E6E9,,AP1
3086,DOUVR-AP1,AIR-AP1832I-E-K9,DOUVR,AP 1832I,33.0,,E-AP 1832I-003120,3120.0,LAN,AP1,E-DOUVR-LAN-WAP01-003120,,2018-09-17 18:01:23,,,EC0D4516F68E405D9CCC541297BE2077,,AP1
3087,M.BOR-FED1,WS-C3650-24TS-E,M.BOR,C3650-24TS,1.0,,E-C3650-24TS-008340,8340.0,LAN,FED1,E-M.BOR-LAN-FED1-008340,,2022-04-05 10:26:35,,,76A77D6CEA0648229CFB0D3E46844691,Version 03.03.05.SE,FED1
3088,SSEST-PE1,3HE06791AA,SSEST,7705SAR-8,1.0,,E-7705SAR-8-009519,9519.0,WPR,PE1,E-SSEST-WPR-PE1-009519,,2022-08-02 14:21:41,,,CAC8AD2DD1B14477A16A9F85AC2CBBD0,TiMOS-B-8.0.R7,PE1
3089,SSEST-PE2,3HE06791AA,SSEST,7705SAR-8,20.0,,E-7705SAR-8-009520,9520.0,WPR,PE2,E-SSEST-WPR-PE2-009520,,2022-08-02 14:21:41,,,BD083979715A4841A08FAA6312F233D6,TiMOS-B-8.0.R7,PE2
3090,P.ORG-PE1,3HE06791AA,P.ORG,7705SAR-8,1.0,,E-7705SAR-8-007946,7946.0,WPR,PE1,E-P.ORG-WPR-PE1-007946,,2022-04-05 18:47:40,,,20959E84E1EC4F939AADDE1182BED405,TiMOS-B-8.0.R7,PE1
3091,P.COR-PE1,3HE06791AA,P.COR,7705SAR-8,1.0,,E-7705SAR-8-007950,7950.0,WPR,PE1,E-P.COR-WPR-PE1-007950,,2019-11-14 14:14:52,,,B93F5F5223C24CC0AA64CB9DDB869A1E,TiMOS-B-8.0.R7,PE1
3092,P.COR-PE2,3HE06791AA,P.COR,7705SAR-8,20.0,,E-7705SAR-8-007951,7951.0,WPR,PE2,E-P.COR-WPR-PE2-007951,,2019-11-14 14:14:52,,,5CA97A8590CE498491CB3CDB5C5003FF,TiMOS-B-8.0.R7,PE2
3093,P.COR-FED1,CGS-2520-16S-8PC,P.COR,CGS2520-16S,40.0,,E-CGS2520-16S-008242,8242.0,LAN,FED1,E-P.COR-LAN-FED1-008242,,2019-11-14 14:14:52,,,ABABBE5B831549F488C933872D28487C,Version 15.2(3)E1,FED1
3094,P.COR-FED2,CGS-2520-16S-8PC,P.COR,CGS2520-16S,54.0,,E-CGS2520-16S-008243,8243.0,LAN,FED2,E-P.COR-LAN-FED2-008243,,2019-11-14 14:14:52,,,0992E189EA384B9DA0C33C3F5D6F55B9,Version 15.2(3)E1,FED2
3095,P.COR-AP1,AIR-AP1832I-E-K9,P.COR,AP 1832I,68.0,,E-AP 1832I-004064,4064.0,LAN,AP1,E-P.COR-LAN-WAP01-004064,,2019-11-14 14:14:52,,,6647C739035345A08DF0752B8A6CCF3C,,AP1
3096,MESNI-FED1,CGS-2520-16S-8PC,MESNI,CGS2520-16S,1.0,,E-CGS2520-16S-008264,8264.0,LAN,FED1,E-MESNI-LAN-FED1-008264,,2019-02-08 14:06:38,,,AAA1F2A93A9F4501A0CE7032092C9238,Version 15.2(3)E1,FED1
3097,GAUC5-OND1,INF-OND-1200,GAUC5,AXILEK-OND230V,17.0,,E-AXILEK-OND230V-003988,3988.0,AES,OND1,E-GAUC5-AES-OND1-003988,,2020-06-11 17:52:15,,,,,OND1
3098,B.SSB-FED1,CGS-2520-16S-8PC,B.SSB,CGS2520-16S,1.0,E,E-CGS2520-16S-009718,9718.0,LAN,FED1,E-B.SSB-LAN-FED1E-009718,,2022-04-04 19:01:31,,,8251B9EB68A648F19607B782B4532779,Version 15.2(3)E1,FED1E
3099,B.SSB-FED2,CGS-2520-16S-8PC,B.SSB,CGS2520-16S,23.0,E,E-CGS2520-16S-009719,9719.0,LAN,FED2,E-B.SSB-LAN-FED2E-009719,,2022-04-04 19:01:31,,,8F9F064064F4499AB69EC64F2C03BFCC,Version 15.2(3)E1,FED2E
3100,AVIO5-CPE1,LBB320,AVIO5,RTR OPERE,12.0,,E-RTR OPERE-009717,9717.0,WOP,CPE1,E-AVIO5-WOP-CPE1-009717,,2022-07-07 11:50:37,,,84FB28407ECC441EA76CC185ED7BEB4D,,CPE1
3101,AVIO5-AP1,AIR-AP1832I-E-K9,AVIO5,AP 1832I,13.0,,E-AP 1832I-007397,7397.0,LAN,AP1,E-AVIO5-LAN-WAP01-007397,,2022-07-07 11:50:37,,,0819039CAA1D4E46BA2F667D51D07F81,,AP1
3102,B.GUE-FED1,CGS-2520-16S-8PC,B.GUE,CGS2520-16S,1.0,E,E-CGS2520-16S-010425,10425.0,LAN,FED1,E-B.GUE-LAN-FED1E-010425,,2022-04-04 18:55:03,,,56A8618EB3AD4946A3D9E3CB0705BBFC,Version 15.2(3)E1,FED1E
3103,B.GUE-FED2,CGS-2520-16S-8PC,B.GUE,CGS2520-16S,23.0,E,E-CGS2520-16S-010426,10426.0,LAN,FED2,E-B.GUE-LAN-FED2E-010426,,2022-04-04 18:55:03,,,DDC374BD3DC2418FA016B4F3F07DAD1E,Version 15.2(3)E1,FED2E
3104,B.SSB-AP1,AIR-AP1832I-E-K9,B.SSB,AP 1832I,45.0,,E-AP 1832I-006629,6629.0,LAN,AP1,E-B.SSB-LAN-WAP01-006629,,2022-04-04 19:01:31,,,ED92C55D515E4BECA05D49C837AA700A,,AP1
3105,BALLO-PE1,3HE06791AA,BALLO,7705SAR-8,1.0,,E-7705SAR-8-008890,8890.0,WPR,PE1,E-BALLO-WPR-PE1-008890,,2022-04-04 19:06:21,,,57ED65B84386490499CA8D0FEA7D625A,TiMOS-B-8.0.R7,PE1
3106,P.ORG-PE2,3HE06791AA,P.ORG,7705SAR-8,21.0,,E-7705SAR-8-007947,7947.0,WPR,PE2,E-P.ORG-WPR-PE2-007947,,2022-04-05 18:47:40,,,33A4F26716CF4564BB027E545D283E76,TiMOS-B-8.0.R7,PE2
3107,VIELM-FED2,CGS-2520-16S-8PC,VIELM,CGS2520-16S,54.0,,E-CGS2520-16S-004856,4856.0,LAN,FED2,E-VIELM-LAN-FED2-004856,,2022-08-16 14:28:27,,,C9FF74066DA04DE5B21BFDF84BA7A697,Version 15.2(3)E1,FED2
3108,VIELM-AP1,AIR-CAP1602I-E-K9,VIELM,CAP1602I-S,68.0,,E-CAP1602I-S-000558,558.0,LAN,AP1,E-VIELM-LAN-WAP01-000558,,2022-08-16 14:28:27,,,57867DD30FE24F859FFCAA31D99CA017,,AP1
3109,VIELM-CPE1,LBB210,VIELM,RTR OPERE,72.0,,E-RTR OPERE-005749,5749.0,WOP,CPE1,E-VIELM-WOP-CPE1-005749,,2022-08-16 14:28:27,,,8DB1D57DCAF547C0B2DD827E8650D23A,,CPE1
3110,VIELM-RED1,INF-AES-1200,VIELM,ELTEK-RED48V,73.0,,E-ELTEK-RED48V-066860,66860.0,AES,RED1,E-VIELM-AES-RED1-066860,,2022-08-16 14:28:27,,,FE15807983884FB0B160FB32FD5D1E95,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED1
3111,VIELM-RED2,INF-AES-1200,VIELM,ELTEK-RED48V,74.0,,E-ELTEK-RED48V-066852,66852.0,AES,RED2,E-VIELM-AES-RED2-066852,,2022-08-16 14:28:27,,,76C0A7A7F4C84074B7B26F29409A1AF7,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED2
3112,GAP-PE1,3HE06791AA,GAP,7705SAR-8,1.0,,E-7705SAR-8-009663,9663.0,WPR,PE1,E-GAP-WPR-PE1-009663,,2022-08-17 10:08:33,,,1B16FF6EB96D4F949BE733C4A7F19EA9,TiMOS-B-8.0.R7,PE1
3113,P.ORG-FED1,CGS-2520-16S-8PC,P.ORG,CGS2520-16S,40.0,,E-CGS2520-16S-008238,8238.0,LAN,FED1,E-P.ORG-LAN-FED1-008238,,2022-04-05 18:47:40,,,55DD6BB4236141868B72BB75FE4421C1,Version 15.2(3)E1,FED1
3114,P.ORG-FED2,CGS-2520-16S-8PC,P.ORG,CGS2520-16S,54.0,,E-CGS2520-16S-008239,8239.0,LAN,FED2,E-P.ORG-LAN-FED2-008239,,2022-04-05 18:47:40,,,4D86569D9E9543508C9FCCF889EE72E0,Version 15.2(3)E1,FED2
3115,P.ORG-AP1,AIR-AP1832I-E-K9,P.ORG,AP 1832I,68.0,,E-AP 1832I-004061,4061.0,LAN,AP1,E-P.ORG-LAN-WAP01-004061,,2022-04-05 18:47:40,,,5C52C5B815774342BA372F26473D7B4C,,AP1
3116,SOLLI-CPE1,LBB210,SOLLI,RTR OPERE,12.0,,E-RTR OPERE-009960,9960.0,WOP,CPE1,E-SOLLI-WOP-CPE1-009960,,2022-04-06 10:29:56,,,C08D0B54973B40AAAA442B5FDB2CF6B5,,CPE1
3117,ESSER-PE1,3HE06791AA,ESSER,7705SAR-8,1.0,,E-7705SAR-8-007132,7132.0,WPR,PE1,E-ESSER-WPR-PE1-007132,,2022-07-19 18:24:01,,,59F5094BB52D43BB9F9B85071B925FED,TiMOS-B-8.0.R7,PE1
3118,ESSER-FED1,CGS-2520-16S-8PC,ESSER,CGS2520-16S,21.0,,E-CGS2520-16S-007284,7284.0,LAN,FED1,E-ESSER-LAN-FED1-007284,,2022-07-19 18:24:01,,,9067FB3BF1B04160A057F491EE09DEEB,Version 15.2(3)E1,FED1
3119,ESSER-AP1,AIR-AP1832I-E-K9,ESSER,AP 1832I,35.0,,E-AP 1832I-003045,3045.0,LAN,AP1,E-ESSER-LAN-WAP01-003045,,2022-07-19 18:24:01,,,35A49CDA07A441C1BD9649C3111AD4E3,,AP1
3120,ESSER-RED1,INF-AES-1200,ESSER,ELTEK-RED48V,39.0,,E-ELTEK-RED48V-067527,67527.0,AES,RED1,E-ESSER-AES-RED1-067527,,2022-07-19 18:24:01,,,EF1A8DF53CF542AE9C1800CEC25FCDAC,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED1
3121,T.NO6-PE2,3HE06791AA,T.NO6,7705SAR-8,22.0,,E-7705SAR-8-005669,5669.0,WPR,PE2,E-T.NO6-WPR-PE2-005669,,2022-07-20 17:05:06,,,61A4771A75154411B37852BFD49E8E44,TiMOS-B-8.0.R7,PE2
3122,T.NO6-FED1,CGS-2520-16S-8PC,T.NO6,CGS2520-16S,43.0,,E-CGS2520-16S-004847,4847.0,LAN,FED1,E-T.NO6-LAN-FED1-004847,,2022-07-20 17:05:06,,,682ACBC7DAF246BA9CE1C6084804E2EF,Version 15.2(3)E1,FED1
3123,T.NO6-FED2,CGS-2520-16S-8PC,T.NO6,CGS2520-16S,57.0,,E-CGS2520-16S-004848,4848.0,LAN,FED2,E-T.NO6-LAN-FED2-004848,,2022-07-20 17:05:06,,,81D0E35ACFFF430CB85B9A21E0BA7934,Version 15.2(3)E1,FED2
3124,SOYAU-FED1,CGS-2520-16S-8PC,SOYAU,CGS2520-16S,1.0,,E-CGS2520-16S-011686,11686.0,LAN,FED1,E-SOYAU-LAN-FED1-011686,,2022-06-24 20:29:48,,,FBE3073D01904C27B8FDAD427DCED6F2,Version 15.2(3)E1,FED1
3125,SOYAU-CPE1,LBB210,SOYAU,RTR OPERE,13.0,,E-RTR OPERE-010116,10116.0,WOP,CPE1,E-SOYAU-WOP-CPE1-010116,,2022-06-24 20:29:48,,,670972FA33914A7B9D98252373CD7DDB,,CPE1
3126,SOYAU-CPE2,LBB210,SOYAU,RTR OPERE,14.0,,E-RTR OPERE-010117,10117.0,WOP,CPE2,E-SOYAU-WOP-CPE2-010117,,2022-06-24 20:29:48,,,AF2511593EE34BD5A953B538C3B757CB,,CPE2
3127,VERFE-PE1,3HE06791AA,VERFE,7705SAR-8,1.0,,E-7705SAR-8-006461,6461.0,WPR,PE1,E-VERFE-WPR-PE1-006461,,2022-08-16 10:27:34,,,FEF2980966FE441AB4F6F181E548426C,TiMOS-B-8.0.R7,PE1
3128,VERFE-PE2,3HE06791AA,VERFE,7705SAR-8,22.0,,E-7705SAR-8-006462,6462.0,WPR,PE2,E-VERFE-WPR-PE2-006462,,2022-08-16 10:27:34,,,1F1B336AA4504AD9AB9FA8CDF9BEDCC5,TiMOS-B-8.0.R7,PE2
3129,GAVE5-FED1,CGS-2520-16S-8PC,GAVE5,CGS2520-16S,1.0,E,E-CGS2520-16S-009905,9905.0,LAN,FED1,E-GAVE5-LAN-FED1E-009905,,2022-04-05 01:53:02,,,614116F9CA6A4ABCAF5FDA7D342C6807,Version 15.2(3)E1,FED1E
3130,JARNA-FED1,CGS-2520-16S-8PC,JARNA,CGS2520-16S,20.0,,E-CGS2520-16S-010343,10343.0,LAN,FED1,E-JARNA-LAN-FED1-010343,,2022-04-05 03:14:04,,,F5E9E086996E494798A0BB98993FCDD8,Version 15.2(3)E1,FED1
3131,ANOUL-CPE2,LBB140,ANOUL,RTR OPERE,28.0,,E-RTR OPERE-007191,7191.0,WOP,CPE2,E-ANOUL-WOP-CPE2-007191,,2018-09-21 17:41:52,,,E9F88CDC073F484CB735AE76F0CDC90D,,CPE2
3132,ANOUL-MOD1,MODSATX3,ANOUL,MODEM SAT,29.0,,E-MODEM SAT-003114,3114.0,WOP,MOD1,E-ANOUL-WOP-MOD01-003114,,2018-09-21 17:41:52,,,A473282330E24F7284FFB7AE6F70A1BD,,MOD1
3133,ANOUL-AP1,AIR-AP1832I-E-K9,ANOUL,AP 1832I,30.0,,E-AP 1832I-003229,3229.0,LAN,AP1,E-ANOUL-LAN-WAP01-003229,,2018-09-21 17:41:52,,,034594011E7B48CF817319004E219608,,AP1
3134,ANOUL-OND1,INF-OND-1200,ANOUL,AXILEK-OND230V,34.0,,E-AXILEK-OND230V-003697,3697.0,AES,OND1,E-ANOUL-AES-OND1-003697,,2018-09-21 17:41:52,,,,,OND1
3135,ANOUL-OND2,INF-OND-1200,ANOUL,AXILEK-OND230V,35.0,,E-AXILEK-OND230V-003698,3698.0,AES,OND2,E-ANOUL-AES-OND2-003698,,2018-09-21 17:41:52,,,,,OND2
3136,CAPEL-FED1,CGS-2520-16S-8PC,CAPEL,CGS2520-16S,43.0,,E-CGS2520-16S-006964,6964.0,LAN,FED1,E-CAPEL-LAN-FED1-006964,,2022-07-19 14:57:04,,,4235990A6D3841278075021C7AAD5E93,Version 15.2(3)E1,FED1
3137,CAPEL-FED2,CGS-2520-16S-8PC,CAPEL,CGS2520-16S,57.0,,E-CGS2520-16S-006965,6965.0,LAN,FED2,E-CAPEL-LAN-FED2-006965,,2022-07-19 14:57:04,,,7D47204EEF8F4BC1AA29A67E9FF5275B,Version 15.2(3)E1,FED2
3138,COLAY-PE1,3HE06791AA,COLAY,7705SAR-8,1.0,,E-7705SAR-8-006416,6416.0,WPR,PE1,E-COLAY-WPR-PE1-006416,,2022-07-19 15:26:37,,,DCE9B8A1AE7B41E1AEADA7ACB565A728,TiMOS-B-8.0.R7,PE1
3139,COLAY-PE2,3HE06791AA,COLAY,7705SAR-8,21.0,,E-7705SAR-8-006417,6417.0,WPR,PE2,E-COLAY-WPR-PE2-006417,,2022-07-19 15:26:37,,,5104FF5042C3420BB9BBBC27B9C00B0E,TiMOS-B-8.0.R7,PE2
3140,COLAY-FED1,CGS-2520-16S-8PC,COLAY,CGS2520-16S,40.0,,E-CGS2520-16S-005473,5473.0,LAN,FED1,E-COLAY-LAN-FED1-005473,,2022-07-19 15:26:37,,,ED4EF0DAC020470C84837D44DC4FBE4C,Version 15.2(3)E1,FED1
3141,GAUDI-PE1,3HE06791AA,GAUDI,7705SAR-8,1.0,,E-7705SAR-8-006427,6427.0,WPR,PE1,E-GAUDI-WPR-PE1-006427,,2022-07-19 19:05:29,,,9E2C5519C1E84D34B9F9795B03FEE67C,TiMOS-B-8.0.R7,PE1
3142,GAUDI-PE2,3HE06791AA,GAUDI,7705SAR-8,22.0,,E-7705SAR-8-006428,6428.0,WPR,PE2,E-GAUDI-WPR-PE2-006428,,2022-07-19 19:05:29,,,6186AB1C690C42109E31028035B2140F,TiMOS-B-8.0.R7,PE2
3143,GAUDI-FED1,CGS-2520-16S-8PC,GAUDI,CGS2520-16S,42.0,,E-CGS2520-16S-005483,5483.0,LAN,FED1,E-GAUDI-LAN-FED1-005483,,2022-07-19 19:05:29,,,D19286276C914C68942E3018F58E3652,Version 15.2(3)E1,FED1
3144,VERFE-FED1,CGS-2520-16S-8PC,VERFE,CGS2520-16S,43.0,,E-CGS2520-16S-005513,5513.0,LAN,FED1,E-VERFE-LAN-FED1-005513,,2022-08-16 10:27:34,,,058F6B266B10410A95EE93D68215F2B5,Version 15.2(3)E1,FED1
3145,VERFE-FED2,CGS-2520-16S-8PC,VERFE,CGS2520-16S,57.0,,E-CGS2520-16S-005514,5514.0,LAN,FED2,E-VERFE-LAN-FED2-005514,,2022-08-16 10:27:34,,,B11597C10D804A1A943D6D845A42691C,Version 15.2(3)E1,FED2
3146,VERFE-AP1,AIR-AP1832I-E-K9,VERFE,AP 1832I,71.0,,E-AP 1832I-001882,1882.0,LAN,AP1,E-VERFE-LAN-WAP01-001882,,2022-08-16 10:27:34,,,8F72479AF6ED4CE7B411466A02580052,,AP1
3147,PUY.P-PE2,3HE06791AA,PUY.P,7705SAR-8,21.0,,E-7705SAR-8-005637,5637.0,WPR,PE2,E-PUY.P-WPR-PE2-005637,,2022-07-20 14:30:00,,,B7AB4293ACB844A19D2B1AE28DFD70C4,TiMOS-B-8.0.R7,PE2
3148,PUY.P-FED1,CGS-2520-16S-8PC,PUY.P,CGS2520-16S,41.0,,E-CGS2520-16S-004843,4843.0,LAN,FED1,E-PUY.P-LAN-FED1-004843,,2022-07-20 14:30:00,,,63F79ECBB5CC4D44BF683FA076947234,Version 15.2(3)E1,FED1
3149,PUY.P-FED2,CGS-2520-16S-8PC,PUY.P,CGS2520-16S,55.0,,E-CGS2520-16S-004844,4844.0,LAN,FED2,E-PUY.P-LAN-FED2-004844,,2022-07-20 14:30:00,,,C36AA6D7E53547F6B9757B904288ABDC,Version 15.2(3)E1,FED2
3150,FOUG5-PE1,3HE06791AA,FOUG5,7705SAR-8,1.0,,E-7705SAR-8-007157,7157.0,WPR,PE1,E-FOUG5-WPR-PE1-007157,,2022-04-05 01:23:33,,,16FB485CE029401FBE7FA6CFE74F79EC,TiMOS-B-8.0.R7,PE1
3151,FOUG5-FED1,CGS-2520-16S-8PC,FOUG5,CGS2520-16S,20.0,,E-CGS2520-16S-007299,7299.0,LAN,FED1,E-FOUG5-LAN-FED1-007299,,2022-04-05 01:23:33,,,002C0C2B927042E8979BE5A935139F17,Version 15.2(3)E1,FED1
3152,MTIVI-AP1,AIR-AP1832I-E-K9,MTIVI,AP 1832I,33.0,,E-AP 1832I-002939,2939.0,LAN,AP1,E-MTIVI-LAN-WAP01-002939,,2022-04-05 15:56:34,,,91E021443E164E6F88A51288FF04C23B,,AP1
3153,SAINN-AP1,AIR-AP1832I-E-K9,SAINN,AP 1832I,70.0,,E-AP 1832I-002981,2981.0,LAN,AP1,E-SAINN-LAN-WAP01-002981,,2022-04-05 22:40:19,,,64B01378CD5D418C87063C5E8EDF31A5,,AP1
3154,MAGNA-AP1,AIR-AP1832I-E-K9,MAGNA,AP 1832I,33.0,,E-AP 1832I-002343,2343.0,LAN,AP1,E-MAGNA-LAN-WAP01-002343,,2018-09-21 18:42:27,,,BCB6DF47CBEB486EB8713825709A26C0,,AP1
3155,MORVE-AP1,AIR-AP1832I-E-K9,MORVE,AP 1832I,33.0,,E-AP 1832I-002338,2338.0,LAN,AP1,E-MORVE-LAN-WAP01-002338,,2018-09-21 18:55:11,,,7A62F626703D412AB7B87A056A664563,,AP1
3156,P.FOR-OND1,INF-OND-1200,P.FOR,AXILEK-OND230V,19.0,,E-AXILEK-OND230V-000132,132.0,AES,OND1,E-P.FOR-AES-OND1-000132,,2018-09-21 19:05:40,,,CC59DE87655A45CD9AE0F30D90A27C95,,OND1
3157,P.FOR-OND2,INF-OND-1200,P.FOR,AXILEK-OND230V,20.0,,E-AXILEK-OND230V-000133,133.0,AES,OND2,E-P.FOR-AES-OND2-000133,,2018-09-21 19:05:40,,,78BC8DE775AB44C4AEF5916AB84B0D5C,,OND2
3158,QUES5-FED1,CGS-2520-16S-8PC,QUES5,CGS2520-16S,1.0,,E-CGS2520-16S-011467,11467.0,LAN,FED1,E-QUES5-LAN-FED1-011467,,2022-06-27 14:20:52,,,85547A6483A84F96A9CDDC44C3E4AB8A,Version 15.2(3)E1,FED1
3159,VERFE-RED1,INF-AES-1200,VERFE,ELTEK-RED48V,75.0,,E-ELTEK-RED48V-067249,67249.0,AES,RED1,E-VERFE-AES-RED1-067249,,2022-08-16 10:27:34,,,79F302F35C1E4EC0AFCFB2AAF13504A6,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED1
3160,COLAY-FED2,CGS-2520-16S-8PC,COLAY,CGS2520-16S,54.0,,E-CGS2520-16S-005474,5474.0,LAN,FED2,E-COLAY-LAN-FED2-005474,,2022-07-19 15:26:37,,,108BB45CCBC541BBA5B6B6029F6CC381,Version 15.2(3)E1,FED2
3161,COLAY-AP1,AIR-CAP1602I-E-K9,COLAY,CAP1602I-S,68.0,,E-CAP1602I-S-001711,1711.0,LAN,AP1,E-COLAY-LAN-WAP01-001711,,2022-07-19 15:26:37,,,234A87F414934F11ABC62E4336DDB491,,AP1
3162,MTJOY-FED1,CGS-2520-16S-8PC,MTJOY,CGS2520-16S,1.0,,E-CGS2520-16S-011475,11475.0,LAN,FED1,E-MTJOY-LAN-FED1-011475,,2023-03-15 10:37:37,,,6822F19DE9724643AB0178ADE1667C48,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
3163,COLAY-RED1,INF-AES-1200,COLAY,ELTEK-RED48V,71.0,,E-ELTEK-RED48V-067244,67244.0,AES,RED1,E-COLAY-AES-RED1-067244,,2022-07-19 15:26:37,,,1ECA5DDDA1F7411687A6999594F0613A,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED1
3164,MQIS-PE1,3HE06791AA,MQIS,7705SAR-8,1.0,,E-7705SAR-8-006440,6440.0,WPR,PE1,E-MQIS-WPR-PE1-006440,,2022-07-20 09:51:21,,,E99EAB1A8D864827BDF5D7F9BB41A279,TiMOS-B-8.0.R7,PE1
3165,MQIS-PE2,3HE06791AA,MQIS,7705SAR-8,22.0,,E-7705SAR-8-006441,6441.0,WPR,PE2,E-MQIS-WPR-PE2-006441,,2022-07-20 09:51:21,,,11BDD615391245728A74D78CADD5DB62,TiMOS-B-8.0.R7,PE2
3166,COMMU-FED1,CGS-2520-16S-8PC,COMMU,CGS2520-16S,1.0,,E-CGS2520-16S-011827,11827.0,LAN,FED1,E-COMMU-LAN-FED1-011827,,2022-06-17 17:37:53,,,DB7B3B926D3E4C9AA40B6A20B370DEBC,Version 15.2(3)E1,FED1
3167,FLOI5-FED2,WS-C3650-24TS-E,FLOI5,C3650-24TS,9.0,E,E-C3650-24TS-007353,7353.0,LAN,FED2,E-FLOI5-LAN-FED2E-007353,,2022-04-05 01:16:30,,,,Version 03.03.05.SE,FED2E
3168,H.PAU-AP1,AIR-CAP1602I-E-K9,H.PAU,CAP1602I-S,77.0,,E-CAP1602I-S-000382,382.0,LAN,AP1,E-H.PAU-LAN-WAP01-000382,,2019-05-16 17:27:09,,,7E2ECA76B88041F79B694EC6394DFF31,,AP1
3169,H.PAU-PSS1,8DG60273AA,H.PAU,1830PSS-16,81.0,,E-1830PSS-16-000102,102.0,W,PSS1,E-H.PAU-W-015-000102,15.0,2019-05-16 17:27:09,,,83F07E98AFDC438D8ED1A47D0292DBA5,v9.0.2,PSS1
3170,RUEYR-RED3,INF-AES-1200,RUEYR,ELTEK-RED48V,215.0,,E-ELTEK-RED48V-067121,67121.0,AES,RED3,E-RUEYR-AES-RED3-067121,,2019-07-31 17:24:47,,,6127923851F24BE0ACDB06BC4F4D3AA5,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED3
3171,PRAGN-OND2,INF-OND-1200,PRAGN,AXILEK-OND230V,36.0,,E-AXILEK-OND230V-003550,3550.0,AES,OND2,E-PRAGN-AES-OND2-003550,,2020-09-29 15:42:41,,,C659105F8A48402A9EE371AC2CA13325,,OND2
3172,PRAGN-OND3,INF-OND-1200,PRAGN,AXILEK-OND230V,37.0,,E-AXILEK-OND230V-003551,3551.0,AES,OND3,E-PRAGN-AES-OND3-003551,,2020-09-29 15:42:41,,,684456186C034AA8ABC3A2C7299A6FAC,,OND3
3173,SEMIN-FED2,CGS-2520-16S-8PC,SEMIN,CGS2520-16S,57.0,,E-CGS2520-16S-005564,5564.0,LAN,FED2,E-SEMIN-LAN-FED2-005564,,2022-04-06 09:07:14,,,0CB6B5B21AD848A782E4D7EA75105BCF,Version 15.2(3)E1,FED2
3174,PLUVI-FED2,CGS-2520-16S-8PC,PLUVI,CGS2520-16S,37.0,,E-CGS2520-16S-012083,12083.0,LAN,FED2,E-PLUVI-LAN-FED2-012083,,2022-10-06 08:55:32,,,0D7C73EF2C1147268FB5D19E997AE09F,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(3)E1, RELEASE SOFTWARE (fc3)",FED2
3175,SALSI-FED1,CGS-2520-16S-8PC,SALSI,CGS2520-16S,1.0,,E-CGS2520-16S-010083,10083.0,LAN,FED1,E-SALSI-LAN-FED1-010083,,2022-10-18 14:13:55,,,1D30A1AF2CF0413EA92F7C7420962FAC,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
3176,SALSI-CPE1,LBB210,SALSI,RTR OPERE,12.0,,E-RTR OPERE-009333,9333.0,WOP,CPE1,E-SALSI-WOP-CPE1-009333,,2022-10-18 14:13:55,,,8DEBCCAA4A554C6AB7D0ACB2E6A72CD9,,CPE1
